date,industrial_production_index,industrial_production_1m_growth_rate,industrial_production_12m_growth_rate,nominal_er_nat_currency_per_usd,nominal_er_growth_rate,real_er_nat_currency_per_usd,real_er_growth_rate,reserves_in_usd_italy,reserves_index_italy,reserves_in_usd_usa,reserves_index_usa,cpi_italy,inflation_rate_italy,cpi_usa,inflation_rate_usa
1980-12-01,88.0546130944024,-12.06485455412457,-3.1639753183668406,935.109999999,2.795488523439893,1551.8931509225886,3.9874559264562626,59847.8708281099,2001.9358029138618,26755.9672033543,124.57324997720609,23.8475976224556,-0.22131349265440692,39.5770801470268,0.9356725146199008
1981-01-01,91.4927541696719,3.90455531453362,-2.7657954833798515,953.380000002,1.9537808389408218,1565.8073609624503,0.8965958791421924,58811.7838278181,1967.278268199301,28315.8056068365,131.83570989443433,24.2929308511483,1.8674133795068881,39.8980993370954,0.8111239860950636
1981-02-01,98.178028482696,7.306889352818446,-3.1216868889153093,1020.14,7.002454425083382,1660.8163068471986,6.067728908002423,57347.782819653,1918.3068345761164,29681.7917926563,138.19561224063722,24.7605339672372,1.9248526205177807,40.310838295755,1.0344827586206584
1981-03-01,98.178028482696,0.0,-2.316189571208227,1030.560000002,1.021428431587812,1665.272182503194,0.26829431031143436,52715.545315776,1763.3565919309583,30409.4466975767,141.58350458176793,25.1167983995503,1.4388398601762997,40.585997601528,0.6825938566551226
1981-04-01,96.3276400567697,-1.8847276264591595,-5.889899696757617,1076.82,4.488821611348226,1728.8299223707488,3.816657753329933,52343.2050071354,1750.9016560339655,29692.7792780801,138.24676893244794,25.4508036976723,1.3298084127154386,40.8611569073011,0.6779661016949934
1981-05-01,100.314928664895,4.139298550006454,4.139298550006454,1141.429999999,6.000074292732327,1818.3236798551015,5.176550702085825,50739.716392121,1697.2643048041814,29395.2225948609,136.86137318878718,25.8515971515728,1.5747772002074667,41.1821760973697,0.785634118967482
1981-06-01,96.6022138231975,-3.7010591455434727,-2.7987987987987073,1184.030000001,3.7321605356471554,1881.9176713217917,3.49739665007045,48506.8884048151,1622.5752936884128,29582.1524981615,137.731701119566,26.1410626749025,1.1197200762200765,41.5490551717338,0.8908685968819663
1981-07-01,93.3550805854429,-3.361344537815192,-0.48358360906076703,1214.46,2.5700362321034342,1940.0216967134857,3.087490291266759,49064.2209726525,1641.218296459358,28866.9208434738,134.40165025525442,26.2969303802655,0.5962561939482525,42.0076540146889,1.1037527593818597
1981-08-01,38.7387770460054,-58.50383631713555,-15.229885057471225,1244.0,2.4323567676168834,1983.9173220483963,2.262635794706447,49806.3603840745,1666.0431638760497,29265.1391057044,136.25571677990325,26.541866882008,0.9314262090692971,42.3286732047575,0.764192139738018
1981-09-01,98.2735324014535,153.6825885978429,1.541877389910029,1187.82,-4.51607717041801,1885.8970122893872,-4.940745698908611,47880.8676405186,1601.6346425997187,29715.202935334,138.3511713574944,26.9204012017172,1.4261782013751167,42.7414121634171,0.9750812567713929
1981-10-01,97.5333770310829,-0.7531584062197005,1.3521895546457774,1191.5,0.3098112508629347,1863.4324773228775,-1.1911856702736312,47687.4374470466,1595.1643233666698,30247.8667042926,140.83120343183336,27.3879935646011,1.7369442579261207,42.8331319320081,0.2145922746780604
1981-11-01,98.8346179241537,1.3341493268054228,-1.2994754411059017,1189.449999995,-0.17205203566931226,1833.4083337980157,-1.611227875989174,47456.9519936937,1587.454490506563,31001.3755037161,144.33946905785942,27.8778665680861,1.7886414436658837,42.9707115848947,0.3211991434691086
1981-12-01,82.0139902329914,-17.018963642952055,-6.860086767895856,1207.589999996,1.5250746144080063,1848.1388740229522,0.8034511436097347,49127.1101351551,1643.3219647150058,30074.509985741,140.02407096410298,28.1673320914158,1.0383345605831762,43.1082912377812,0.32017075773738135
1982-01-01,93.9997320370559,14.614264919941732,2.7400835073068786,1227.100000001,1.6156145715900738,1857.5593316785084,0.5097267195646404,48278.1088171443,1614.9225227343802,30097.3622697571,140.13046903477078,28.5681362985212,1.4229399000395437,43.2458708906677,0.31914893617013274
1982-02-01,97.2468652748105,3.4544069088138896,-0.9484435797665447,1265.850000001,3.1578518458127647,1894.262450429137,1.9758786771813863,46969.8077546414,1571.159316094377,30060.7644913621,139.96007324373247,28.9911996398178,1.4808923370983162,43.3834505435543,0.31813361611889857
1982-03-01,95.1099650926117,-2.197397495703457,-3.1250000000000555,1292.579999998,2.111624599832429,1916.0296238539981,1.1491107486151009,39038.8236881688,1305.864649211199,29943.506689306,139.41413201961998,29.2361361415603,0.8448650100221888,43.3375906592588,-0.10570824524308575
1982-04-01,96.5067099044399,1.4685578009287825,0.1858966414672647,1321.21,2.214949945229261,1950.4189001127193,1.7948196536517358,37183.0019447001,1243.7866514366985,31555.8563169416,146.92107922461298,29.4810618900978,0.8377500616072453,43.5210301964408,0.42328042328030335
1982-05-01,93.9042281182984,-2.6966848095002383,-6.3905747947164855,1280.759999997,-3.061587484427153,1887.2543143282542,-3.238513828019951,37265.5319261562,1246.547313134511,30914.3570263257,143.93431926625587,29.8150671882198,1.1329486684269918,43.9337691551004,0.9483667017913477
1982-06-01,89.9169395101734,-4.246122552758647,-6.920415224913546,1356.019999995,5.87619850699399,2002.2474172289585,6.093142934031914,35041.7746725638,1172.161721778351,30671.3684785357,142.8029875945065,30.1268025989457,1.045563334665478,44.4840877666466,1.2526096033404377
1982-07-01,91.9583357736146,2.2703133297927947,-1.4961636828645153,1381.129999995,1.8517425996734893,2024.3998816202252,1.1063799708591837,36069.566575076,1206.5417820731227,31226.7276897789,145.3886874992616,30.505336918655,1.2564702758152801,44.7133871881241,0.5154639175256381
1982-08-01,38.0821876045477,-58.58756328703099,-1.6949152542372503,1390.609999999,0.6863944743821682,2005.873209725224,-0.9151685920952279,36979.5135619244,1236.9798816499215,31232.4459871691,145.4153113504877,31.0619980779184,1.8247992498747978,44.8051069567152,0.2051282051283687
1982-09-01,94.4653136409986,148.05642633228805,-3.875121477162413,1409.199999995,1.3368234081456043,2006.6415630116635,0.038305177152486714,35774.0803627073,1196.6576471887372,30992.6181517303,144.29869565618142,31.5296011940072,1.505386469073322,44.8968267253062,0.20470829068570673
1982-10-01,93.4386465143557,-1.0868191583469522,-4.198286413708674,1438.129999995,2.0529378370779616,2019.877309832031,0.6595969636202792,34564.7030260873,1156.2034797152467,31711.4815637779,147.64565563889684,32.0639924658745,1.694887507707743,45.0344063781927,0.30643513789574417
1982-11-01,92.5194212963149,-0.9837741152420976,-6.389660587027435,1469.789999999,2.201469964753544,2031.9181678163243,0.596118285288072,33411.7277767628,1117.635985173534,34005.8039490396,158.32780343251778,32.5093364477721,1.3889224255887012,44.9426866096017,-0.20366598777998846
1982-12-01,79.0414307616646,-14.567741935483912,-3.6244541484716675,1397.740000002,-4.902060838422429,1907.4413162473043,-6.126076017263715,37776.3702044945,1263.6350628698613,33957.3547622223,158.1022286059861,32.7988019711019,0.8904073566522674,44.7592470724196,-0.40816326530624947
1983-01-01,85.6431391457758,8.352212656698343,-8.890017780035608,1374.100000001,-1.691301672769352,1856.3392941187685,-2.6790875133749226,38875.0141906044,1300.3851543938586,33935.3265683445,157.99966742097533,33.1995954250024,1.221975894892835,44.8509668410107,0.20491803278706033
1983-02-01,92.3284134587999,7.805965988291108,-5.057697029216845,1397.96,1.736409286004137,1865.48078418992,0.4924471566223554,38579.7021858381,1290.506846825158,34232.1853488656,159.3818137957529,33.6449286536951,1.3413814927314638,44.8968267253062,0.10224948875252604
